title,authors,genres,scored,popularty,status
Against the Gods #5939,Toika,Fantasy,5.705,16134,Completed
Omniscient Reader's Viewpoint #5940,Yoo Ryeo Han,Sci-Fi,9.7,21390,Ongoing
Demon Slayer #5941,I Eat Tomatoes,Horror,8.509333333333332,10892,Hiatus
Martial World #5942,Wo Chi Xi Hong Shi,Adventure,7.068,34501,Completed
Coiling Dragon #5943,Kugane Maruyama,Sci-Fi,5.015666666666666,60835,Completed
Omniscient Reader's Viewpoint #5944,Wo Chi Xi Hong Shi,Romance,6.112333333333333,4434,Completed
Douluo Dalu #5945,Nokdu,Adventure,8.603333333333332,96272,Completed
Attack on Titan #5946,Zhu Hong,Drama,8.744333333333332,60902,Hiatus
Dungeon Defense #5947,Reki Kawahara,Sci-Fi,7.804333333333333,75924,Hiatus
The Legendary Moonlight Sculptor #5948,I Eat Tomatoes,Adventure,9.057666666666666,80307,Ongoing
Sword Art Online #5949,Yoo Ryeo Han,Horror,9.339666666666666,73618,Hiatus
Douluo Dalu #5950,Yoo Ryeo Han,Sci-Fi,5.814666666666667,46302,Completed
Bleach #5951,Jeong Gong,Action,8.055,39942,Completed
Release That Witch #5952,Nokdu,Action,5.611,59479,Hiatus
Trash of the Count’s Family #5953,Cocooned Cow,Fantasy,7.4126666666666665,19268,Ongoing
Desolate Era #5954,Tite Kubo,Fantasy,7.240333333333334,94809,Ongoing
Trash of the Count’s Family #5955,Masashi Kishimoto,Drama,6.613666666666666,62066,Hiatus
Douluo Dalu #5956,Cheongcho,Sci-Fi,8.650333333333332,84018,Hiatus
My Hero Academia #5957,I Eat Tomatoes,Adventure,8.493666666666666,29144,Completed
Against the Gods #5958,Reki Kawahara,Adventure,6.065333333333333,63721,Completed
Coiling Dragon #5959,Tite Kubo,Comedy,5.297666666666666,90445,Ongoing
Stellar Transformation #5960,Tite Kubo,Fantasy,6.441333333333333,75928,Completed
The King's Avatar #5961,Goose Five,Fantasy,9.433666666666667,3616,Ongoing
A Returner’s Magic Should Be Special #5962,Cheongcho,Adventure,8.901,25897,Hiatus
Overlord #5963,Yoo Ryeo Han,Fantasy,8.023666666666667,58277,Completed
Martial World #5964,Eiichiro Oda,Romance,9.449333333333332,90712,Hiatus
Demon Slayer #5965,Nam Heesung,Comedy,6.190666666666666,43900,Hiatus
Reincarnation of the Strongest Sword God #5966,Wo Chi Xi Hong Shi,Romance,7.538,27543,Completed
Against the Gods #5967,Tite Kubo,Drama,7.491,78243,Completed
Sword Art Online #5968,Er Gen,Horror,7.1306666666666665,98283,Hiatus
Coiling Dragon #5969,Hajime Isayama,Action,8.572,5199,Hiatus
Douluo Dalu #5970,Sui Ishida,Drama,6.566666666666666,37060,Hiatus
My Hero Academia #5971,Goose Five,Comedy,7.35,81781,Hiatus
I Shall Seal the Heavens #5972,Tappei Nagatsuki,Comedy,7.960999999999999,59432,Completed
Trash of the Count’s Family #5973,Eiichiro Oda,Comedy,5.6579999999999995,51956,Hiatus
Douluo Dalu #5974,Drunken Blue,Sci-Fi,5.1723333333333334,26874,Hiatus
Battle Through the Heavens #5975,Eiichiro Oda,Action,6.049666666666666,6600,Ongoing
Sword Art Online #5976,Blue Butterfly,Sci-Fi,5.109666666666667,47725,Completed
Stellar Transformation #5977,Wo Chi Xi Hong Shi,Adventure,7.303,27385,Completed
Martial World #5978,Eiichiro Oda,Romance,5.987,11782,Completed
One Piece #5979,Hajime Isayama,Comedy,5.689333333333333,29083,Completed
Tokyo Ghoul #5980,Eiichiro Oda,Adventure,8.117666666666667,57927,Hiatus
Stellar Transformation #5981,Tang Jia San Shao,Sci-Fi,8.086333333333332,12953,Hiatus
The Second Coming of Gluttony #5982,Kim Jeongho,Sci-Fi,6.049666666666666,73473,Completed
Overgeared #5983,Nokdu,Adventure,8.258666666666667,3881,Hiatus
Re:Zero #5984,Kugane Maruyama,Horror,8.916666666666666,70841,Ongoing
Omniscient Reader's Viewpoint #5985,Sui Ishida,Fantasy,7.443999999999999,40116,Ongoing
Naruto #5986,Nokdu,Comedy,8.619,40705,Hiatus
Overgeared #5987,Hajime Isayama,Drama,6.8486666666666665,35559,Ongoing
Solo Leveling #5988,Tang Jia San Shao,Fantasy,7.819999999999999,76444,Hiatus
Coiling Dragon #5989,I Eat Tomatoes,Adventure,8.619,15159,Completed
Overgeared #5990,Nam Heesung,Horror,8.29,13025,Ongoing
Against the Gods #5991,Zhu Hong,Romance,6.770333333333333,39917,Completed
Dungeon Defense #5992,Kim Jeongho,Adventure,5.485666666666667,58965,Hiatus
Naruto #5993,Zhu Hong,Adventure,8.650333333333332,71819,Ongoing
The King's Avatar #5994,Goose Five,Action,8.509333333333332,85425,Hiatus
Ranker Who Lives A Second Time #5995,Nam Heesung,Fantasy,8.368333333333332,13168,Ongoing
Omniscient Reader's Viewpoint #5996,Chugong,Drama,8.196,40251,Completed
Tokyo Ghoul #5997,Sing Shong,Romance,7.741666666666666,62908,Completed
Reincarnation of the Strongest Sword God #5998,Tappei Nagatsuki,Sci-Fi,7.020999999999999,66444,Hiatus
Naruto #5999,Masashi Kishimoto,Action,8.885333333333334,57802,Hiatus
A Returner’s Magic Should Be Special #6000,Cheongcho,Drama,5.532666666666667,48179,Hiatus
Demon Slayer #6001,Blue Butterfly,Fantasy,7.945333333333332,63969,Completed
Ranker Who Lives A Second Time #6002,Kohei Horikoshi,Fantasy,8.305666666666667,58830,Completed
Douluo Dalu #6003,Drunken Blue,Fantasy,6.598,26599,Hiatus
Release That Witch #6004,Goose Five,Fantasy,9.136,57456,Ongoing
The Second Coming of Gluttony #6005,Toika,Sci-Fi,5.955666666666667,32866,Hiatus
Attack on Titan #6006,Jeong Gong,Drama,6.472666666666666,73587,Ongoing
The Legendary Moonlight Sculptor #6007,Sui Ishida,Comedy,8.384,99423,Completed
Sword Art Online #6008,Tang Jia San Shao,Sci-Fi,8.524999999999999,29054,Completed
Desolate Era #6009,MOKF,Drama,9.183,93766,Ongoing
Tokyo Ghoul #6010,Wo Chi Xi Hong Shi,Romance,9.496333333333332,81197,Completed
Tokyo Ghoul #6011,Wo Chi Xi Hong Shi,Drama,6.175,79351,Hiatus
Overgeared #6012,Drunken Blue,Fantasy,8.164666666666665,8948,Completed
Against the Gods #6013,Kohei Horikoshi,Sci-Fi,6.629333333333333,2652,Hiatus
Solo Leveling #6014,Masashi Kishimoto,Drama,9.292666666666666,60946,Ongoing
Dungeon Defense #6015,Tite Kubo,Romance,8.524999999999999,17070,Hiatus
A Returner’s Magic Should Be Special #6016,Cheongcho,Horror,6.770333333333333,64345,Completed
I Shall Seal the Heavens #6017,Hajime Isayama,Fantasy,9.104666666666667,63640,Completed
Douluo Dalu #6018,Cheongcho,Sci-Fi,7.569333333333333,38582,Hiatus
Stellar Transformation #6019,Chugong,Adventure,8.227333333333332,69892,Completed
Bleach #6020,Cheongcho,Horror,8.352666666666666,87527,Ongoing
The King's Avatar #6021,Eiichiro Oda,Comedy,5.3133333333333335,16671,Ongoing
Release That Witch #6022,Drunken Blue,Horror,5.501333333333333,61753,Ongoing
Attack on Titan #6023,Zhu Hong,Adventure,6.112333333333333,72697,Hiatus
Douluo Dalu #6024,Tang Jia San Shao,Sci-Fi,6.817333333333333,32198,Hiatus
Re:Zero #6025,MOKF,Sci-Fi,6.676333333333333,6162,Hiatus
Coiling Dragon #6026,Chugong,Romance,7.161999999999999,99543,Completed
Sword Art Online #6027,Sing Shong,Action,5.282,30110,Hiatus
Solo Leveling #6028,Sing Shong,Romance,8.086333333333332,98376,Hiatus
Trash of the Count’s Family #6029,Reki Kawahara,Romance,8.305666666666667,23297,Ongoing
Martial World #6030,Cheongcho,Action,5.548333333333334,56162,Ongoing
Naruto #6031,Chugong,Action,8.211666666666666,64907,Hiatus
Martial World #6032,I Eat Tomatoes,Sci-Fi,8.29,76202,Ongoing
Release That Witch #6033,Nam Heesung,Adventure,5.830333333333333,35077,Ongoing
Re:Zero #6034,Wo Chi Xi Hong Shi,Romance,7.788666666666666,88985,Hiatus
Ranker Who Lives A Second Time #6035,Kohei Horikoshi,Adventure,7.929666666666666,80060,Completed
Douluo Dalu #6036,Reki Kawahara,Adventure,8.446666666666665,54059,Completed
I Shall Seal the Heavens #6037,Kim Jeongho,Action,5.611,53140,Completed
Overgeared #6038,Kugane Maruyama,Fantasy,5.376,56561,Ongoing
Bleach #6039,Reki Kawahara,Sci-Fi,8.681666666666665,67161,Completed
Re:Zero #6040,Chugong,Drama,8.744333333333332,37985,Ongoing
Bleach #6041,Tang Jia San Shao,Adventure,8.681666666666665,15856,Ongoing
Stellar Transformation #6042,I Eat Tomatoes,Fantasy,5.078333333333333,53760,Ongoing
One Piece #6043,Cheongcho,Action,8.822666666666667,17637,Hiatus
Douluo Dalu #6044,Goose Five,Romance,5.94,42629,Ongoing
Omniscient Reader's Viewpoint #6045,Kugane Maruyama,Sci-Fi,8.415333333333333,46288,Completed
Coiling Dragon #6046,Kim Jeongho,Drama,7.726,76542,Hiatus
I Shall Seal the Heavens #6047,I Eat Tomatoes,Romance,7.036666666666666,75398,Ongoing
Dungeon Defense #6048,Toika,Action,6.018333333333333,57071,Completed
Stellar Transformation #6049,Koyoharu Gotouge,Adventure,5.595333333333333,55371,Completed
Re:Zero #6050,Yoo Ryeo Han,Comedy,6.582333333333333,77859,Completed
Battle Through the Heavens #6051,Cocooned Cow,Action,7.35,25101,Hiatus
The Second Coming of Gluttony #6052,Kim Jeongho,Horror,5.360333333333333,25349,Completed
Solo Leveling #6053,Hajime Isayama,Adventure,7.773,51772,Hiatus
Trash of the Count’s Family #6054,Goose Five,Fantasy,6.832999999999999,51156,Ongoing
Attack on Titan #6055,Cheongcho,Action,7.099333333333332,54802,Hiatus
The Second Coming of Gluttony #6056,Drunken Blue,Fantasy,9.621666666666666,70242,Ongoing
Desolate Era #6057,Kohei Horikoshi,Sci-Fi,6.8486666666666665,82240,Hiatus
Naruto #6058,Sing Shong,Drama,6.973999999999999,43950,Hiatus
Tokyo Ghoul #6059,Koyoharu Gotouge,Drama,6.41,9759,Ongoing
Battle Through the Heavens #6060,Nam Heesung,Sci-Fi,8.211666666666666,67364,Hiatus
Reincarnation of the Strongest Sword God #6061,Cheongcho,Sci-Fi,9.151666666666667,33592,Hiatus
Overgeared #6062,Sing Shong,Romance,6.519666666666667,26796,Completed
Martial World #6063,Sui Ishida,Drama,7.020999999999999,56221,Ongoing
A Returner’s Magic Should Be Special #6064,I Eat Tomatoes,Action,7.491,73119,Ongoing
Attack on Titan #6065,Sing Shong,Sci-Fi,8.196,87343,Hiatus
A Returner’s Magic Should Be Special #6066,Drunken Blue,Adventure,5.156666666666667,77713,Ongoing
Reincarnation of the Strongest Sword God #6067,Chugong,Adventure,7.804333333333333,40660,Ongoing
Sword Art Online #6068,Goose Five,Sci-Fi,5.846,91943,Ongoing
Reincarnation of the Strongest Sword God #6069,Jeong Gong,Horror,8.243,98351,Ongoing
Coiling Dragon #6070,Toika,Drama,7.036666666666666,41229,Completed
The Second Coming of Gluttony #6071,Cheongcho,Comedy,6.817333333333333,5059,Ongoing
Stellar Transformation #6072,Cheongcho,Adventure,7.4126666666666665,24199,Hiatus
Trash of the Count’s Family #6073,Cheongcho,Action,7.569333333333333,60165,Hiatus
The Second Coming of Gluttony #6074,Nam Heesung,Sci-Fi,7.600666666666666,10860,Ongoing
I Shall Seal the Heavens #6075,Koyoharu Gotouge,Romance,7.5536666666666665,46408,Hiatus
Omniscient Reader's Viewpoint #6076,Kim Jeongho,Comedy,7.146333333333333,70457,Hiatus
The Second Coming of Gluttony #6077,Tite Kubo,Action,5.611,7295,Hiatus
Desolate Era #6078,Nokdu,Romance,5.705,96846,Completed
Trash of the Count’s Family #6079,Goose Five,Comedy,8.681666666666665,74826,Hiatus
Demon Slayer #6080,Sui Ishida,Adventure,8.650333333333332,54522,Completed
Douluo Dalu #6081,Blue Butterfly,Sci-Fi,7.052333333333333,89118,Ongoing
Overlord #6082,Cocooned Cow,Sci-Fi,7.161999999999999,4340,Completed
Omniscient Reader's Viewpoint #6083,Hajime Isayama,Romance,7.929666666666666,18755,Ongoing
Omniscient Reader's Viewpoint #6084,Toika,Horror,6.0809999999999995,37751,Hiatus
The Second Coming of Gluttony #6085,Masashi Kishimoto,Comedy,6.958333333333333,23477,Ongoing
Re:Zero #6086,Cocooned Cow,Romance,6.331666666666667,92053,Ongoing
The Second Coming of Gluttony #6087,MOKF,Comedy,5.893,16496,Ongoing
Against the Gods #6088,Toika,Sci-Fi,5.485666666666667,61332,Ongoing
The Legendary Moonlight Sculptor #6089,Hajime Isayama,Horror,8.039333333333332,82870,Completed
Attack on Titan #6090,Hajime Isayama,Drama,5.125333333333334,29466,Completed
The Legendary Moonlight Sculptor #6091,Yoo Ryeo Han,Adventure,7.396999999999999,74743,Ongoing
Re:Zero #6092,Yoo Ryeo Han,Action,8.070666666666666,6683,Ongoing
Sword Art Online #6093,Nokdu,Drama,7.851333333333333,3714,Completed
Desolate Era #6094,Reki Kawahara,Drama,7.710333333333333,72997,Ongoing
Naruto #6095,I Eat Tomatoes,Comedy,7.600666666666666,80358,Ongoing
Naruto #6096,Tang Jia San Shao,Action,7.819999999999999,58045,Completed
One Piece #6097,Cheongcho,Fantasy,6.331666666666667,30896,Ongoing
Stellar Transformation #6098,Er Gen,Horror,9.308333333333334,9255,Completed
The King's Avatar #6099,Blue Butterfly,Adventure,8.352666666666666,34819,Ongoing
One Piece #6100,Wo Chi Xi Hong Shi,Action,7.020999999999999,47742,Completed
Naruto #6101,Blue Butterfly,Comedy,5.234999999999999,24547,Hiatus
Omniscient Reader's Viewpoint #6102,Heavenly Silkworm Potato,Horror,6.645,28667,Ongoing
Coiling Dragon #6103,Heavenly Silkworm Potato,Romance,7.5536666666666665,48163,Ongoing
Reincarnation of the Strongest Sword God #6104,Chugong,Comedy,7.005333333333333,46081,Hiatus
Douluo Dalu #6105,Hajime Isayama,Fantasy,6.3629999999999995,58312,Hiatus
Desolate Era #6106,Reki Kawahara,Sci-Fi,5.094,3998,Ongoing
Stellar Transformation #6107,Wo Chi Xi Hong Shi,Sci-Fi,8.164666666666665,83228,Hiatus
Ranker Who Lives A Second Time #6108,Cheongcho,Romance,5.971333333333333,1352,Ongoing
Battle Through the Heavens #6109,Drunken Blue,Action,6.316,45835,Hiatus
Bleach #6110,Koyoharu Gotouge,Adventure,8.634666666666666,7452,Completed
Tokyo Ghoul #6111,I Eat Tomatoes,Fantasy,7.083666666666666,36711,Hiatus
My Hero Academia #6112,Kohei Horikoshi,Horror,8.603333333333332,43247,Hiatus
I Shall Seal the Heavens #6113,Masashi Kishimoto,Action,6.566666666666666,63601,Hiatus
Tokyo Ghoul #6114,Yoo Ryeo Han,Drama,8.431000000000001,89895,Hiatus
Naruto #6115,Wo Chi Xi Hong Shi,Sci-Fi,9.652999999999999,43850,Ongoing
Overgeared #6116,Sui Ishida,Adventure,9.402333333333331,91775,Hiatus
Demon Slayer #6117,Kugane Maruyama,Adventure,7.663333333333334,42902,Ongoing
Battle Through the Heavens #6118,Kim Jeongho,Romance,9.590333333333332,90973,Hiatus
Coiling Dragon #6119,Kugane Maruyama,Drama,7.522333333333332,79207,Ongoing
Re:Zero #6120,Tappei Nagatsuki,Adventure,8.133333333333333,6646,Ongoing
Ranker Who Lives A Second Time #6121,Koyoharu Gotouge,Romance,5.344666666666667,7303,Ongoing
Douluo Dalu #6122,Chugong,Adventure,7.851333333333333,75096,Hiatus
The King's Avatar #6123,Tappei Nagatsuki,Fantasy,6.034,77536,Completed
The Legendary Moonlight Sculptor #6124,Tang Jia San Shao,Sci-Fi,9.386666666666667,60833,Hiatus
One Piece #6125,Cheongcho,Drama,5.391666666666667,4973,Hiatus
The King's Avatar #6126,Tang Jia San Shao,Horror,8.29,15337,Hiatus
Battle Through the Heavens #6127,Toika,Action,7.788666666666666,98809,Completed
The Legendary Moonlight Sculptor #6128,Heavenly Silkworm Potato,Action,7.710333333333333,4329,Ongoing
My Hero Academia #6129,Eiichiro Oda,Fantasy,9.386666666666667,88221,Hiatus
Release That Witch #6130,Hajime Isayama,Sci-Fi,9.136,28865,Completed
Overlord #6131,Reki Kawahara,Comedy,7.020999999999999,62196,Ongoing
I Shall Seal the Heavens #6132,Nam Heesung,Horror,6.832999999999999,99278,Completed
My Hero Academia #6133,Er Gen,Horror,5.376,78758,Hiatus
Douluo Dalu #6134,Goose Five,Drama,9.292666666666666,39554,Ongoing
Re:Zero #6135,Nam Heesung,Comedy,8.791333333333332,84263,Ongoing
Overgeared #6136,Kim Jeongho,Sci-Fi,9.245666666666665,66349,Ongoing
Battle Through the Heavens #6137,Sui Ishida,Fantasy,7.647666666666666,9196,Ongoing
Bleach #6138,Wo Chi Xi Hong Shi,Adventure,7.835666666666667,4501,Completed
Trash of the Count’s Family #6139,Eiichiro Oda,Adventure,6.801666666666666,17288,Ongoing
Martial World #6140,Hajime Isayama,Drama,6.8486666666666665,48985,Hiatus
Dungeon Defense #6141,Tite Kubo,Horror,8.243,97601,Completed
Re:Zero #6142,Sui Ishida,Adventure,8.697333333333333,71945,Hiatus
Re:Zero #6143,Hajime Isayama,Drama,5.689333333333333,9976,Hiatus
Attack on Titan #6144,Eiichiro Oda,Drama,9.559,80163,Ongoing
Overlord #6145,Zhu Hong,Romance,6.018333333333333,71431,Hiatus
One Piece #6146,MOKF,Sci-Fi,5.752,64477,Completed
Desolate Era #6147,Cheongcho,Comedy,8.321333333333333,79483,Ongoing
The Second Coming of Gluttony #6148,Cheongcho,Romance,8.947999999999999,19110,Hiatus
The Second Coming of Gluttony #6149,Kim Jeongho,Adventure,5.8773333333333335,3029,Ongoing
Release That Witch #6150,Nokdu,Comedy,8.603333333333332,52020,Completed
Solo Leveling #6151,Drunken Blue,Romance,5.360333333333333,93323,Ongoing
Solo Leveling #6152,MOKF,Adventure,5.94,56848,Completed
Sword Art Online #6153,Kugane Maruyama,Adventure,8.431000000000001,14527,Hiatus
My Hero Academia #6154,Cheongcho,Comedy,6.629333333333333,59901,Hiatus
Sword Art Online #6155,Nokdu,Sci-Fi,8.462333333333333,46710,Hiatus
Douluo Dalu #6156,Sing Shong,Fantasy,7.914,37973,Hiatus
Battle Through the Heavens #6157,Wo Chi Xi Hong Shi,Adventure,7.443999999999999,46581,Completed
Battle Through the Heavens #6158,Hajime Isayama,Sci-Fi,9.668666666666667,72284,Hiatus
Re:Zero #6159,Tappei Nagatsuki,Sci-Fi,9.559,20400,Hiatus
Attack on Titan #6160,Koyoharu Gotouge,Romance,9.512,16046,Hiatus
One Piece #6161,Heavenly Silkworm Potato,Sci-Fi,8.384,24816,Completed
Trash of the Count’s Family #6162,Sing Shong,Horror,8.227333333333332,12469,Completed
Naruto #6163,Heavenly Silkworm Potato,Romance,7.726,10698,Hiatus
Attack on Titan #6164,Kim Jeongho,Comedy,6.707666666666666,39479,Completed
Trash of the Count’s Family #6165,Toika,Horror,9.214333333333332,97117,Ongoing
Release That Witch #6166,Heavenly Silkworm Potato,Comedy,7.491,18995,Hiatus
Dungeon Defense #6167,Sing Shong,Comedy,5.814666666666667,77489,Completed
One Piece #6168,Nam Heesung,Comedy,7.522333333333332,63541,Completed
Douluo Dalu #6169,Tite Kubo,Adventure,7.161999999999999,34807,Ongoing
Coiling Dragon #6170,Kohei Horikoshi,Adventure,7.177666666666667,46943,Ongoing
Desolate Era #6171,Wo Chi Xi Hong Shi,Comedy,5.156666666666667,31082,Completed
Naruto #6172,Koyoharu Gotouge,Fantasy,6.41,89898,Completed
I Shall Seal the Heavens #6173,Zhu Hong,Fantasy,6.3629999999999995,21874,Ongoing
Desolate Era #6174,Nokdu,Drama,8.603333333333332,51315,Ongoing
Trash of the Count’s Family #6175,Kugane Maruyama,Horror,8.681666666666665,86955,Completed
Re:Zero #6176,Yoo Ryeo Han,Drama,6.88,96771,Completed
The Second Coming of Gluttony #6177,Masashi Kishimoto,Sci-Fi,8.744333333333332,94663,Ongoing
Omniscient Reader's Viewpoint #6178,Heavenly Silkworm Potato,Romance,6.598,60025,Hiatus
Dungeon Defense #6179,Hajime Isayama,Romance,5.360333333333333,44778,Completed
Naruto #6180,Zhu Hong,Horror,5.062666666666667,37408,Completed
Overlord #6181,Wo Chi Xi Hong Shi,Horror,7.710333333333333,73785,Ongoing
Reincarnation of the Strongest Sword God #6182,Nam Heesung,Action,7.647666666666666,85949,Ongoing
Stellar Transformation #6183,Koyoharu Gotouge,Drama,5.548333333333334,88699,Ongoing
Reincarnation of the Strongest Sword God #6184,Reki Kawahara,Action,7.914,79472,Ongoing
I Shall Seal the Heavens #6185,I Eat Tomatoes,Adventure,5.971333333333333,33818,Hiatus
Demon Slayer #6186,Heavenly Silkworm Potato,Sci-Fi,7.005333333333333,75613,Completed
Trash of the Count’s Family #6187,Tang Jia San Shao,Drama,6.253333333333333,74438,Ongoing
Bleach #6188,Tappei Nagatsuki,Action,5.219333333333333,63026,Ongoing
Desolate Era #6189,Hajime Isayama,Romance,7.209,20417,Completed
Demon Slayer #6190,Heavenly Silkworm Potato,Comedy,6.237666666666667,1021,Ongoing
Martial World #6191,Drunken Blue,Fantasy,6.738999999999999,17966,Completed
Ranker Who Lives A Second Time #6192,Yoo Ryeo Han,Comedy,8.274333333333333,22279,Hiatus
My Hero Academia #6193,Goose Five,Fantasy,9.512,82670,Completed
Dungeon Defense #6194,Sui Ishida,Fantasy,8.055,20913,Ongoing
Naruto #6195,Goose Five,Fantasy,9.057666666666666,18420,Hiatus
Omniscient Reader's Viewpoint #6196,I Eat Tomatoes,Comedy,8.180333333333333,20338,Ongoing
Demon Slayer #6197,Heavenly Silkworm Potato,Drama,6.049666666666666,72306,Ongoing
I Shall Seal the Heavens #6198,Zhu Hong,Romance,8.587666666666665,83543,Hiatus
Sword Art Online #6199,Masashi Kishimoto,Adventure,7.287333333333333,65600,Hiatus
Omniscient Reader's Viewpoint #6200,Nam Heesung,Comedy,5.955666666666667,70529,Completed
Martial World #6201,Cheongcho,Romance,5.125333333333334,11732,Completed
Martial World #6202,Wo Chi Xi Hong Shi,Drama,7.835666666666667,27992,Ongoing
Sword Art Online #6203,Wo Chi Xi Hong Shi,Sci-Fi,7.584999999999999,63577,Ongoing
Bleach #6204,Toika,Adventure,6.911333333333333,66155,Hiatus
Bleach #6205,Reki Kawahara,Horror,8.086333333333332,70019,Ongoing
Release That Witch #6206,Er Gen,Horror,9.151666666666667,16107,Hiatus
Release That Witch #6207,Tang Jia San Shao,Drama,9.104666666666667,84810,Hiatus
Overgeared #6208,Blue Butterfly,Adventure,5.047,90577,Ongoing
Dungeon Defense #6209,Wo Chi Xi Hong Shi,Adventure,5.7989999999999995,62249,Completed
Omniscient Reader's Viewpoint #6210,Drunken Blue,Adventure,9.136,69035,Completed
Dungeon Defense #6211,Tite Kubo,Comedy,7.35,6665,Ongoing
Sword Art Online #6212,Heavenly Silkworm Potato,Sci-Fi,7.083666666666666,52857,Ongoing
Stellar Transformation #6213,Toika,Adventure,5.329,37427,Ongoing
A Returner’s Magic Should Be Special #6214,Heavenly Silkworm Potato,Fantasy,6.738999999999999,5477,Ongoing
Ranker Who Lives A Second Time #6215,Nokdu,Fantasy,7.976666666666667,51902,Ongoing
Against the Gods #6216,Kugane Maruyama,Comedy,7.647666666666666,71205,Hiatus
Tokyo Ghoul #6217,Reki Kawahara,Horror,7.663333333333334,1176,Ongoing
Against the Gods #6218,Blue Butterfly,Comedy,6.645,4036,Hiatus
One Piece #6219,Cheongcho,Action,6.457,38263,Completed
Battle Through the Heavens #6220,Jeong Gong,Drama,5.266333333333333,82990,Hiatus
Solo Leveling #6221,Hajime Isayama,Fantasy,6.738999999999999,64220,Ongoing
The King's Avatar #6222,Yoo Ryeo Han,Horror,6.660666666666667,45004,Completed
Bleach #6223,Tang Jia San Shao,Romance,9.214333333333332,24727,Completed
Release That Witch #6224,Drunken Blue,Fantasy,9.370999999999999,69895,Ongoing
One Piece #6225,Cocooned Cow,Adventure,8.854,27604,Completed
Desolate Era #6226,MOKF,Drama,5.47,3253,Hiatus
Stellar Transformation #6227,Nam Heesung,Drama,8.462333333333333,69313,Ongoing
Overgeared #6228,Wo Chi Xi Hong Shi,Action,8.274333333333333,92671,Completed
Sword Art Online #6229,I Eat Tomatoes,Romance,8.979333333333333,68878,Ongoing
Re:Zero #6230,Zhu Hong,Horror,9.418,87498,Completed
Attack on Titan #6231,Sui Ishida,Action,5.7363333333333335,71587,Completed
Coiling Dragon #6232,MOKF,Drama,5.705,2104,Completed
Ranker Who Lives A Second Time #6233,Cheongcho,Action,7.632,55360,Completed
Sword Art Online #6234,Tite Kubo,Fantasy,5.438666666666666,18851,Ongoing
Battle Through the Heavens #6235,Wo Chi Xi Hong Shi,Action,8.305666666666667,77612,Completed
Trash of the Count’s Family #6236,Tappei Nagatsuki,Action,6.269,78853,Ongoing
Overgeared #6237,MOKF,Comedy,5.329,36087,Ongoing
Trash of the Count’s Family #6238,Nokdu,Drama,8.963666666666667,74426,Hiatus
The Second Coming of Gluttony #6239,I Eat Tomatoes,Action,5.6579999999999995,39979,Hiatus
Stellar Transformation #6240,Tappei Nagatsuki,Horror,8.979333333333333,71966,Ongoing
Ranker Who Lives A Second Time #6241,Chugong,Fantasy,9.167333333333332,83663,Hiatus
Martial World #6242,Nokdu,Adventure,5.752,1332,Hiatus
Stellar Transformation #6243,Kugane Maruyama,Romance,5.015666666666666,97383,Hiatus
Tokyo Ghoul #6244,Sui Ishida,Adventure,7.209,38858,Completed
Demon Slayer #6245,MOKF,Action,6.049666666666666,46494,Completed
Stellar Transformation #6246,Drunken Blue,Horror,8.995,22229,Completed
Overlord #6247,Kugane Maruyama,Adventure,6.973999999999999,2827,Completed
One Piece #6248,Blue Butterfly,Horror,5.485666666666667,38456,Hiatus
The Second Coming of Gluttony #6249,Heavenly Silkworm Potato,Adventure,9.418,63804,Hiatus
My Hero Academia #6250,Sing Shong,Adventure,5.579666666666666,4983,Ongoing
One Piece #6251,Heavenly Silkworm Potato,Adventure,6.457,23790,Completed
The Second Coming of Gluttony #6252,I Eat Tomatoes,Romance,5.109666666666667,20763,Ongoing
Sword Art Online #6253,Nokdu,Fantasy,7.819999999999999,63890,Completed
The Second Coming of Gluttony #6254,I Eat Tomatoes,Fantasy,8.399666666666665,99230,Completed
Solo Leveling #6255,Goose Five,Fantasy,8.29,22850,Ongoing
The Second Coming of Gluttony #6256,Jeong Gong,Fantasy,5.971333333333333,55222,Hiatus
Battle Through the Heavens #6257,Drunken Blue,Horror,8.979333333333333,18996,Completed
The Legendary Moonlight Sculptor #6258,Drunken Blue,Fantasy,5.846,77312,Ongoing
Coiling Dragon #6259,Tang Jia San Shao,Horror,6.613666666666666,27094,Hiatus
Re:Zero #6260,MOKF,Comedy,7.819999999999999,33460,Hiatus
Omniscient Reader's Viewpoint #6261,Tang Jia San Shao,Drama,5.595333333333333,4345,Ongoing
Naruto #6262,Zhu Hong,Drama,7.788666666666666,68274,Ongoing
Bleach #6263,Reki Kawahara,Sci-Fi,5.391666666666667,82343,Completed
Omniscient Reader's Viewpoint #6264,Kohei Horikoshi,Romance,9.214333333333332,29377,Completed
Martial World #6265,Koyoharu Gotouge,Comedy,8.086333333333332,77896,Completed
Omniscient Reader's Viewpoint #6266,Sui Ishida,Horror,7.256,41241,Ongoing
Tokyo Ghoul #6267,Sing Shong,Comedy,9.277000000000001,89029,Ongoing
Release That Witch #6268,I Eat Tomatoes,Adventure,9.073333333333332,21813,Completed
Trash of the Count’s Family #6269,Cocooned Cow,Fantasy,8.164666666666665,74157,Ongoing
Coiling Dragon #6270,Chugong,Comedy,5.125333333333334,40740,Ongoing
Martial World #6271,Masashi Kishimoto,Sci-Fi,7.491,44043,Ongoing
